"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x36327407","x1396611903615639556",2021-05-23 23:40:00,"htTweets","Shortage of drug to treat black fungus adds to Chandigarh hospitals pains

(@s_amanjeet reports) 

https://t.co/8mKFeJMrtq","TweetDeck",123,,,,FALSE,FALSE,13,5,,,,,"hindustantimes.com/cities/chandig<U+2026>","https://t.co/8mKFeJMrtq","https://www.hindustantimes.com/cities/chandigarh-news/shortage-of-drug-to-treat-black-fungus-adds-to-chandigarh-hospitals-pains-101621712339786.html",,,,,,,,,"x838996808","s_amanjeet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396611903615639556","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1395388573306822659",2021-05-20 14:38:55,"htTweets","5 pharma companies have got new drug approval for producing Amphotericin B. 

6 companies were already producing the drug against #BlackFungus.

https://t.co/MFR97RU9FG","Twitter Web App",168,,,,FALSE,FALSE,55,11,,,"BlackFungus",,"hindustantimes.com/india-news/sho<U+2026>","https://t.co/MFR97RU9FG","https://www.hindustantimes.com/india-news/shortage-of-black-fungus-drug-amphotericin-b-to-be-resolved-soon-says-minister-101621520914634.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1395388573306822659","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1396589254176919555",2021-05-23 22:10:00,"htTweets","Congress chief #SoniaGandhi writes to Prime Minister @narendramodi over shortage of #mucormycosis drug

Gandhi requested the PM to have the disease covered under the Ayushman Bharat and other government health insurance schemes

Read: https://t.co/qjBJTExe5F https://t.co/V1z19ujgMV","TweetDeck",258,,,,FALSE,FALSE,34,10,,,"SoniaGandhi mucormycosis",,"bit.ly/3hHxVx0","https://t.co/qjBJTExe5F","https://bit.ly/3hHxVx0","http://pbs.twimg.com/media/E2DrgrAVkAgj5Zl.jpg","https://t.co/V1z19ujgMV","https://twitter.com/htTweets/status/1396589254176919555/photo/1","photo","http://pbs.twimg.com/media/E2DrgrAVkAgj5Zl.jpg","https://t.co/V1z19ujgMV","https://twitter.com/htTweets/status/1396589254176919555/photo/1",,"x18839785","narendramodi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396589254176919555","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1396428194408894466",2021-05-23 11:30:00,"htTweets","Congress chief #SoniaGandhi writes to Prime Minister @narendramodi over shortage of #mucormycosis drug

Gandhi requested the PM to have the disease covered under the Ayushman Bharat and other government health insurance schemes

Read: https://t.co/qjBJTEOOXd https://t.co/ky6hex22MS","TweetDeck",258,,,,FALSE,FALSE,35,7,,,"SoniaGandhi mucormycosis",,"bit.ly/3hHxVx0","https://t.co/qjBJTEOOXd","https://bit.ly/3hHxVx0","http://pbs.twimg.com/media/E2DrjbBVIAAy3OW.jpg","https://t.co/ky6hex22MS","https://twitter.com/htTweets/status/1396428194408894466/photo/1","photo","http://pbs.twimg.com/media/E2DrjbBVIAAy3OW.jpg","https://t.co/ky6hex22MS","https://twitter.com/htTweets/status/1396428194408894466/photo/1",,"x18839785","narendramodi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396428194408894466","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1396054983779487748",2021-05-22 10:47:00,"htTweets","Congress chief Sonia Gandhi cited reports of shortage of a medicine needed to treat #mucormycosis or black fungus as she wrote to PM Modi and sought immediate relief for those suffering from the disease

(report by Umar Sofi)

https://t.co/kZ4Xw660k4","TweetDeck",250,,,,FALSE,FALSE,39,5,,,"mucormycosis",,"hindustantimes.com/india-news/son<U+2026>","https://t.co/kZ4Xw660k4","https://www.hindustantimes.com/india-news/sonia-gandhi-writes-to-modi-over-shortage-of-mucormycosis-drug-101621671896727.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396054983779487748","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1396019771330596870",2021-05-22 08:27:04,"htTweets","Congress chief Sonia Gandhi cited reports of shortage of a medicine needed to treat #mucormycosis or black fungus as she wrote to PM Modi and sought immediate relief for those suffering from the disease

(report by Umar Sofi)

https://t.co/kZ4Xw6nBbC","TweetDeck",250,,,,FALSE,FALSE,62,9,,,"mucormycosis",,"hindustantimes.com/india-news/son<U+2026>","https://t.co/kZ4Xw6nBbC","https://www.hindustantimes.com/india-news/sonia-gandhi-writes-to-modi-over-shortage-of-mucormycosis-drug-101621671896727.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396019771330596870","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1396503691348398085",2021-05-23 16:30:00,"htTweets","Congress chief #SoniaGandhi writes to Prime Minister @narendramodi over shortage of #mucormycosis drug

Gandhi requested the PM to have the disease covered under the Ayushman Bharat and other government health insurance schemes

Read: https://t.co/qjBJTExe5F https://t.co/YVqxxksstc","TweetDeck",258,,,,FALSE,FALSE,57,6,,,"SoniaGandhi mucormycosis",,"bit.ly/3hHxVx0","https://t.co/qjBJTExe5F","https://bit.ly/3hHxVx0","http://pbs.twimg.com/media/E2DrmJ7VkAEXL6A.jpg","https://t.co/YVqxxksstc","https://twitter.com/htTweets/status/1396503691348398085/photo/1","photo","http://pbs.twimg.com/media/E2DrmJ7VkAEXL6A.jpg","https://t.co/YVqxxksstc","https://twitter.com/htTweets/status/1396503691348398085/photo/1",,"x18839785","narendramodi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396503691348398085","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1395915641564000257",2021-05-22 01:33:18,"htTweets","Amid a surge in cases of mucormycosis (black fungus), the governments of West Bengal and Haryana on Friday alerted the Centre about the shortage of Amphotericin-B -- an anti-fungal drug used to treat the infection

https://t.co/pyfs82e0zr","TweetDeck",238,,,,FALSE,FALSE,16,2,,,,,"hindustantimes.com/india-news/sta<U+2026>","https://t.co/pyfs82e0zr","https://www.hindustantimes.com/india-news/states-raise-shortage-of-anti-fungal-medicine-101621643178427.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1395915641564000257","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x36327407","x1396374811069227010",2021-05-23 07:57:53,"htTweets","Congress chief #SoniaGandhi writes to Prime Minister @narendramodi over shortage of #mucormycosis drug

Gandhi requested the PM to have the disease covered under the Ayushman Bharat and other government health insurance schemes

Read: https://t.co/qjBJTEOOXd https://t.co/Hqf3hKDNJu","Twitter Web App",258,,,,FALSE,FALSE,51,14,,,"SoniaGandhi mucormycosis",,"bit.ly/3hHxVx0","https://t.co/qjBJTEOOXd","https://bit.ly/3hHxVx0","http://pbs.twimg.com/media/E2DrHq5VIAAnshy.jpg","https://t.co/Hqf3hKDNJu","https://twitter.com/htTweets/status/1396374811069227010/photo/1","photo","http://pbs.twimg.com/media/E2DrHq5VIAAnshy.jpg","https://t.co/Hqf3hKDNJu","https://twitter.com/htTweets/status/1396374811069227010/photo/1",,"x18839785","narendramodi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/htTweets/status/1396374811069227010","Hindustan Times","India","One of India's largest media companies. Latest news from around the world. Retweets are not endorsements","https://t.co/yEyv2GeRpS",FALSE,8046306,129,7470,893484,2929,2009-04-29 10:11:34,TRUE,"https://t.co/yEyv2GeRpS","http://www.hindustantimes.com",,"https://pbs.twimg.com/profile_banners/36327407/1620976200","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1300145337617661952/Z6rMaX5R_normal.jpg"
"x1594346707","x1396596645245202435",2021-05-23 22:39:22,"Saudi_Pharma_07","#Delhi faces acute #shortage of #Amphotericin B, drug used to treat black fungus, as cases rise in city

https://t.co/XAcYGHYSKy","Twitter Web App",128,"x1396593294709297156","x1594346707","Saudi_Pharma_07",FALSE,FALSE,0,1,,,"Delhi shortage Amphotericin",,"google.com/amp/s/www.indi<U+2026>","https://t.co/XAcYGHYSKy","https://www.google.com/amp/s/www.indiatoday.in/amp/cities/delhi/story/delhi-shortage-amphotericin-drug-black-fungus-1805752-2021-05-22",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Saudi_Pharma_07/status/1396596645245202435","<U+0001F1F8><U+0001F1E6> #<U+0645><U+0633><U+062A><U+0634><U+0627><U+0631><U+0643>_<U+0627><U+0644><U+062F><U+0648><U+0627><U+0626><U+064A> <U+0001F1F8><U+0001F1E6>","","<U+0001F489> <U+062D><U+0633><U+0627><U+0628> <U+0634><U+062E><U+0635><U+064A> | <U+0635><U+064A><U+062F><U+0644><U+064A> <U+0001F48A>
<U+0001F343> #<U+062E><U+0630>_<U+0627><U+0644><U+062E><U+0637><U+0648><U+0629> #<U+062E><U+0630>_<U+0627><U+0644><U+0644><U+0642><U+0627><U+062D> <U+0001F343>",,FALSE,22299,1042,183,325146,29872,2013-07-14 21:43:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/1594346707/1531608597","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1373988498378723329/-c515HHf_normal.jpg"
